TSS	size	covered	sum	mean	phastcons	Gene	Exon	Inclusion	Exclusion	dPI	pval	dPSI	logOddsRatio	nrow	FDR
chr1_203186696_203186710_-	15	15	14.852	0.990133	0.990133	ENSG00000133048.13	chr1_203179761_203180652_-	8	303	0.0621848739495798	0.498379579022536	-0.127731092436975	NA	3	1
chr1_203185381_203185390_-	10	10	9.566	0.9566	0.9566	ENSG00000133048.13	chr1_203181162_203181285_-	2	3	-0.000993970428412858	1.39961220497353e-49	-0.299704645103568	NA	17	1.29877260576011e-45
chr1_204525540_204525548_+	9	9	8.978	0.997556	0.997556	ENSG00000198625.13	chr1_204532191_204532246_+	12	6	0.0183052241875771	0.116027480742982	0.043552036199095	NA	4	1
chr1_204516376_204516427_+	52	52	26.186	0.503577	0.503577	ENSG00000198625.13	chr1_204544535_204544669_+	8	171	0.120889748549323	0.622995498360417	0.120889748549323	0.791600850743052	2	1
chr1_205504657_205504729_+	73	73	68.005	0.931575	0.931575	ENSG00000117266.15	chr1_205523147_205523715_+	5	47	-0.154223227752639	0.106230502766475	0.15422322775264	1.32245742714092	2	1
chr1_205720537_205720552_-	16	16	15.97	0.998125	0.998125	ENSG00000069275.13	chr1_205719527_205719673_-	17	74	-0.0223880597014925	0.171176195092361	0.082089552238806	NA	5	1
chr1_206612437_206612480_-	44	44	21.796	0.495364	0.495364	ENSG00000143486.16	chr1_206608236_206608326_-	71	105	-0.0172413793103449	0.245715555212435	0.0451559934318555	NA	3	1
chr1_206612382_206612418_-	37	37	8.545	0.230946	0.230946	ENSG00000143486.16	chr1_206608280_206608326_-	2	26	-0.0519480519480519	0.733231121111036	0.051948051948052	0.736965594166206	2	1
chr1_20786737_20786802_-	66	66	17.575	0.266288	0.266288	ENSG00000127483.19	chr1_20776597_20776750_-	3	7	0.00847185846384093	0.0806995301930064	-0.0907050082847827	NA	4	1
chr1_20780536_20780552_-	17	17	16.993	0.999588	0.999588	ENSG00000127483.19	chr1_20779812_20779908_-	3	52	0.152924919391985	0.136137670524488	-0.152924919391985	-1.8293812283876	2	1
chr1_20786737_20786802_-	66	66	17.575	0.266288	0.266288	ENSG00000127483.19	chr1_20780345_20780540_-	31	6	0.05083773708574	5.01266344006997e-32	-0.367365122280939	NA	3	1.1628774625435e-28
chr1_20786737_20786802_-	66	66	17.575	0.266288	0.266288	ENSG00000127483.19	chr1_20780350_20780540_-	4	33	0.0994246167464692	0.000138064396824507	-0.340642980726673	NA	3	0.0352615870774321
chr1_209938190_209938196_+	7	7	0.604	0.0862857	0.0862857	ENSG00000143469.20	chr1_209965893_209966013_+	5	73	-0.00306697612732093	0.933607210629148	0.0160809018567639	NA	3	1
chr1_209938032_209938045_+	14	14	0.109	0.00778571	0.00778571	ENSG00000143469.20	chr1_210094322_210094593_+	7	3	-0.000386996904024769	0.254318715728679	-0.0921052631578947	NA	5	1
chr1_212432865_212432875_+	11	11	0.359	0.0326364	0.0326364	ENSG00000117691.10	chr1_212442565_212442625_+	8	1	0.0393721386527142	0.0816094136612049	-0.125310660562459	NA	3	1
chr1_213015431_213015514_-	84	84	52.847	0.629131	0.629131	ENSG00000174606.14	chr1_213013093_213013418_-	18	8	0.0349206349206349	0.0419069403351856	-0.153791887125221	NA	4	1
chr1_213051231_213051344_+	114	114	37.188	0.326211	0.326211	ENSG00000136643.12	chr1_213071006_213071041_+	553	35	-0.0744949494949495	0.241175978936639	-0.0744949494949495	-1.99542727021018	2	1
chr1_213051346_213051356_+	11	11	2.886	0.262364	0.262364	ENSG00000136643.12	chr1_213072870_213072986_+	5	59	-0.00606961476526695	0.999999999999998	0.00606961476526702	0.101283335837182	2	1
chr1_213051231_213051344_+	114	114	37.188	0.326211	0.326211	ENSG00000136643.12	chr1_213077696_213077816_+	530	57	-0.0708314246449839	0.130199116970875	0.070831424644984	-1.73723777510106	2	1
chr1_213051231_213051344_+	114	114	37.188	0.326211	0.326211	ENSG00000136643.12	chr1_213104454_213104569_+	473	106	-0.0762067201091591	0.0240840224625564	-0.0762067201091591	-1.74911467683232	2	1
chr1_213051346_213051356_+	11	11	2.886	0.262364	0.262364	ENSG00000136643.12	chr1_213117317_213117410_+	34	27	-0.0126407722362675	0.742193253674679	0.0126407722362676	0.184138860662013	2	1
chr1_213051231_213051344_+	114	114	37.188	0.326211	0.326211	ENSG00000136643.12	chr1_213129527_213129889_+	49	33	0.0659090909090909	0.534896032555455	-0.0659090909090909	0.792708146093203	2	1
chr1_213051231_213051344_+	114	114	37.188	0.326211	0.326211	ENSG00000136643.12	chr1_213167858_213167973_+	34	13	-0.0166666666666667	0.999999999999999	0.0166666666666667	-0.197939377611909	2	1
chr1_219173845_219173855_+	11	11	0.066	0.006	0.006	ENSG00000143353.12	chr1_219193130_219193251_+	2	30	0.0568181818181818	0.928095698015636	-0.0568181818181818	-0.637429920615292	2	1
chr1_220272483_220272506_-	24	24	2.211	0.092125	0.092125	ENSG00000118873.16	chr1_220212887_220212968_-	5	9	-0.026268115942029	0.365852048567616	-0.0932971014492753	NA	4	1
chr1_223845895_223845995_-	101	101	6.294	0.0623168	0.0623168	ENSG00000143514.17	chr1_223814240_223814353_-	55	29	0.00694444444444453	0.690368198416834	-0.0513888888888889	NA	3	1
chr1_224183199_224183249_+	51	51	1.169	0.0229216	0.0229216	ENSG00000143753.13	chr1_224189577_224190319_+	41	27	-0.127551020408163	0.19116195685962	0.127551020408163	2.39733549754538	2	1
chr1_224275430_224275477_-	48	48	30.57	0.636875	0.636875	ENSG00000143748.18	chr1_224268034_224268133_-	14	0	0.583333333333333	0.00566292027364551	0.583333333333333	4.8073549220576	2	0.69755533033714
chr1_22636456_22636468_+	13	13	0.024	0.00184615	0.00184615	ENSG00000173372.17	chr1_22637610_22637779_+	2	2	-0.0120448179271709	0.206631918128481	0.110084033613445	NA	4	1
chr1_227317509_227317513_-	5	5	1.438	0.2876	0.2876	ENSG00000143776.18	chr1_227254064_227254155_-	12	1	0.35	0.014889574252506	0.35	3.66296501272243	2	1
chr1_228103251_228103363_-	113	113	4.807	0.0425398	0.0425398	ENSG00000143793.13	chr1_228102080_228102382_-	79	359	-0.0184630413546076	0.609908743457451	-0.0184630413546076	-0.724627667008651	2	1
chr1_228103251_228103363_-	113	113	4.807	0.0425398	0.0425398	ENSG00000143793.13	chr1_228102080_228102560_-	84	354	-0.0153175591531756	0.697280405492436	-0.0153175591531756	-0.61585650866694	2	1
chr1_228103436_228103446_-	11	11	0.082	0.00745455	0.00745455	ENSG00000143793.13	chr1_228102310_228102382_-	7	8	-0.00180488621773998	1	0.00180488621774	0.0833464354515841	2	1
chr1_228103251_228103363_-	113	113	4.807	0.0425398	0.0425398	ENSG00000143793.13	chr1_228102478_228102560_-	273	176	-0.0165101721439749	0.477412276353864	0.016510172143975	-0.826106096354742	2	1
chr1_228103251_228103363_-	113	113	4.807	0.0425398	0.0425398	ENSG00000143793.13	chr1_228102643_228102688_-	370	80	-0.038961038961039	0.147914024856945	-0.038961038961039	-2.69743722997957	2	1
chr1_228103251_228103363_-	113	113	4.807	0.0425398	0.0425398	ENSG00000143793.13	chr1_228102899_228103049_-	401	52	-0.0148670152307343	0.86928289546863	-0.0148670152307343	-0.860336213743776	2	1
chr1_229271292_229271306_+	15	15	2.592	0.1728	0.1728	ENSG00000168118.12	chr1_229297520_229297640_+	10	9	0.0994304698623635	0.180210884467615	-0.0994304698623636	-1.1333874152777	2	1
chr1_230067190_230067254_+	65	65	57.559	0.885523	0.885523	ENSG00000143641.10	chr1_230236353_230236420_+	93	16	-0.0118881118881119	1	-0.0118881118881119	-0.0853320537997622	2	1
chr1_230067190_230067254_+	65	65	57.559	0.885523	0.885523	ENSG00000143641.10	chr1_230236660_230236725_+	38	68	0.0512204881952781	0.642520279804841	-0.0512204881952781	0.366915549660673	2	1
chr1_230067190_230067254_+	65	65	57.559	0.885523	0.885523	ENSG00000143641.10	chr1_230246063_230246150_+	32	6	-0.112956810631229	0.863613834221635	0.112956810631229	-1.04439411935845	2	1
chr1_230642466_230642530_+	65	65	27.122	0.417262	0.417262	ENSG00000135775.14	chr1_230659464_230659625_+	84	13	-0.0625920471281296	0.818972061248501	0.0625920471281296	-1.00856201350342	2	1
chr1_230642466_230642530_+	65	65	27.122	0.417262	0.417262	ENSG00000135775.14	chr1_230660758_230660823_+	83	11	-0.135416666666667	0.415083316810425	0.135416666666667	-1.78483190543146	2	1
chr1_231241107_231241119_-	13	13	0.026	0.002	0.002	ENSG00000143633.13	chr1_231229150_231229206_-	11	2	0.145161290322581	0.0190202421593829	-0.145161290322581	-2.69389687227432	2	1
chr1_231241107_231241119_-	13	13	0.026	0.002	0.002	ENSG00000143633.13	chr1_231229150_231229209_-	2	11	-0.138541666666667	0.0261914881964165	0.138541666666667	2.58949215920167	2	1
chr1_231337998_231338061_+	64	64	1.666	0.0260313	0.0260313	ENSG00000010072.16	chr1_231339769_231339868_+	15	35	-0.170454545454545	0.03924051651061	0.170454545454545	-1.16689730874474	2	1
chr1_232950581_232950669_+	89	89	0.405	0.00455056	0.00455056	ENSG00000135778.12	chr1_232955557_232955719_+	105	23	0.00920353982300881	1	-0.00920353982300885	0.19068356160911	2	1
chr1_232950559_232950579_+	21	21	6.777	0.322714	0.322714	ENSG00000135778.12	chr1_232956347_232956443_+	1	8	-0.064176245210728	0.388103148998836	0.064176245210728	1.82550226876786	2	1
chr1_235504249_235504257_-	9	9	8.977	0.997444	0.997444	ENSG00000162885.13	chr1_235494681_235494828_-	5	66	0.0469230769230769	0.826759932071682	-0.046923076923077	-0.387451667606944	2	1
chr1_235504382_235504400_-	19	19	0.012	0.000631579	0.000631579	ENSG00000162885.13	chr1_235496186_235496308_-	5	17	0.00954708975186791	0.730243137464389	-0.0392030255511484	NA	3	1
chr1_23691789_23691813_+	25	25	3.022	0.12088	0.12088	ENSG00000142676.14	chr1_23693811_23693913_+	11	826	0.0115812023028518	0.999999999999995	0.0115812023028518	0.0973604827266573	2	1
chr1_23691789_23691813_+	25	25	3.022	0.12088	0.12088	ENSG00000142676.14	chr1_23694660_23694788_+	38	792	-0.0441818455517086	0.567265326682809	-0.0441818455517086	-0.343293977749253	2	1
chr1_23691789_23691813_+	25	25	3.022	0.12088	0.12088	ENSG00000142676.14	chr1_23694660_23695908_+	14	689	0.116189427312775	0.432792559643792	-0.116189427312775	1.15378180895449	2	1
chr1_23980279_23980289_-	11	11	3.549	0.322636	0.322636	ENSG00000188529.15	chr1_23978653_23978817_-	80	9	0.0268683206827537	0.119799041722154	-0.0727408330501114	NA	3	1
chr1_241357142_241357157_-	16	16	15.053	0.940812	0.940812	ENSG00000182901.16	chr1_241355699_241355826_-	30	14	-0.0617715617715618	0.558292112770234	-0.0617715617715618	0.436517226689295	2	1
chr1_243186355_243186363_-	9	9	8.977	0.997444	0.997444	ENSG00000143702.16	chr1_243185779_243186072_-	17	16	0.315904139433551	0.0144550678897203	-0.315904139433551	1.89481776330794	2	1
chr1_243255058_243255080_-	23	23	22.051	0.958739	0.958739	ENSG00000143702.16	chr1_243221724_243221813_-	5	18	-0.181626928471248	0.0411394158250787	0.181626928471248	1.74611729253574	2	1
chr1_24643265_24643317_+	53	53	52.896	0.998038	0.998038	ENSG00000133226.17	chr1_24651409_24651616_+	92	19	-0.194264069264069	0.109454954924156	-0.194264069264069	-1.35663377288609	2	1
chr1_24643265_24643317_+	53	53	52.896	0.998038	0.998038	ENSG00000133226.17	chr1_24651499_24651616_+	15	96	0.185700099304866	0.183996636145325	-0.185700099304866	1.29920801838728	2	1
chr1_25232473_25232489_-	17	17	14.177	0.833941	0.833941	ENSG00000117614.10	chr1_25232104_25232211_-	29	31	0.032518115942029	0.712732472171399	0.032518115942029	-0.230012917061685	2	1
chr1_25340536_25340540_+	5	5	4.824	0.9648	0.9648	ENSG00000183726.11	chr1_25342961_25343073_+	15	0	0.0691244239631336	0.186179902813356	-0.0691244239631337	-2.53408133171897	2	1
chr1_25338301_25338342_+	42	42	0.873	0.0207857	0.0207857	ENSG00000183726.11	chr1_25351626_25351693_+	176	29	-0.0785340314136126	0.242791993965056	0.0785340314136126	-2.30543997209879	2	1
chr1_25430857_25430859_+	3	3	2.947	0.982333	0.982333	ENSG00000204178.11	chr1_25448808_25448934_+	12	14	0.00430820215410108	0.535504187916322	-0.0502071251035626	NA	5	1
chr1_26280060_26280105_+	46	46	44.389	0.964978	0.964978	ENSG00000142669.15	chr1_26280765_26280932_+	144	53	-0.111111111111111	0.024482221257365	0.111111111111111	-3.7279204545632	2	1
chr1_26432300_26432356_+	57	57	23.596	0.413965	0.413965	ENSG00000117682.17	chr1_26432891_26433008_+	64	1	0.958944281524927	6.0541567296715e-33	-0.958944281524927	11.523561956057	2	1.68538961368037e-29
chr1_26432805_26432811_+	7	7	0.913	0.130429	0.130429	ENSG00000117682.17	chr1_26438168_26438284_+	3	6	0.0209869540555871	0.00761883441726545	-0.269238041217621	NA	3	0.848389294732148
chr1_26472406_26472458_+	53	53	52.958	0.999208	0.999208	ENSG00000198830.11	chr1_26473483_26473527_+	5	2	-0.142857142857143	0.711138083802418	-0.142857142857143	-1.26303440583379	2	1
chr1_26472406_26472458_+	53	53	52.958	0.999208	0.999208	ENSG00000198830.11	chr1_26473703_26473732_+	5	2	-0.0707070707070707	1	-0.0707070707070707	-0.678071905112638	2	1
chr1_26826919_26826964_+	46	46	11.359	0.246935	0.246935	ENSG00000204160.12	chr1_26832447_26832607_+	15	13	-0.0216346153846154	0.999999999999999	0.0216346153846154	0.130584109810144	2	1
chr1_27725946_27726004_+	59	59	34.55	0.585593	0.585593	ENSG00000009780.15	chr1_27734031_27734183_+	69	10	0.00813008130081294	0.999999999999999	-0.008130081300813	-0.0861566437497146	2	1
chr1_27773173_27773183_+	11	11	10.318	0.938	0.938	ENSG00000117758.14	chr1_27789562_27789631_+	19	1	0.0406782492482459	0.499304531739365	0.0406782492482459	-1.4770984674111	2	1
chr1_27773190_27773268_+	79	79	4.978	0.0630127	0.0630127	ENSG00000117758.14	chr1_27793533_27793632_+	260	19	-0.068100358422939	0.489957262274757	0.0681003584229391	-1.47348721385872	2	1
chr1_27773173_27773183_+	11	11	10.318	0.938	0.938	ENSG00000117758.14	chr1_27801678_27801815_+	10	9	0.0190110370982642	0.682656113856247	-0.0190110370982642	-0.442593221799405	2	1
chr1_28553003_28553024_+	22	22	2.411	0.109591	0.109591	ENSG00000180098.9	chr1_28553640_28553737_+	31	10	-0.14022770398482	0.123663245911431	0.14022770398482	-1.09435543444523	2	1
chr1_28553003_28553024_+	22	22	2.411	0.109591	0.109591	ENSG00000180098.9	chr1_28560633_28560732_+	31	0	0.191358024691358	0.269598366892408	-0.191358024691358	2.24270140373679	2	1
chr1_28553077_28553112_+	36	36	8.696	0.241556	0.241556	ENSG00000180098.9	chr1_28561113_28561260_+	70	66	0.0771879483500717	0.27859040540206	-0.0771879483500718	-0.747853910308942	2	1
chr1_28553003_28553024_+	22	22	2.411	0.109591	0.109591	ENSG00000180098.9	chr1_28561346_28561398_+	29	2	0.0769838136596921	0.65761592050252	-0.0769838136596921	0.857980995127572	2	1
chr1_28553003_28553024_+	22	22	2.411	0.109591	0.109591	ENSG00000180098.9	chr1_28564703_28564834_+	3	26	-0.133228840125392	0.145258879772744	-0.133228840125392	-1.53051471669878	2	1
chr1_28643019_28643093_-	75	75	74.741	0.996547	0.996547	ENSG00000120656.11	chr1_28613247_28613361_-	45	8	-0.166666666666667	0.476973609872675	0.166666666666667	-1.67807190511264	2	1
chr1_31296717_31296727_-	11	11	3.558	0.323455	0.323455	ENSG00000060688.13	chr1_31293219_31293348_-	8	8	-0.0374057315233786	0.0525616868346548	0.111764705882353	NA	3	1
chr1_31296977_31296987_+	11	11	0.789	0.0717273	0.0717273	ENSG00000121766.15	chr1_31310044_31310164_+	15	1	0.0431286549707602	0.868381787186928	-0.0431286549707602	-0.896321353898331	2	1
chr1_31296977_31296987_+	11	11	0.789	0.0717273	0.0717273	ENSG00000121766.15	chr1_31319109_31319166_+	14	1	0.0216684723726977	0.999999999999994	-0.0216684723726978	-0.39231742277876	2	1
chr1_32817543_32817597_+	55	55	19.122	0.347673	0.347673	ENSG00000116497.18	chr1_32827996_32828081_+	2	7	-0.338461538461538	0.223284678317092	-0.338461538461538	2.22239242133645	2	1
chr1_35190797_35190854_-	58	58	57.891	0.998121	0.998121	ENSG00000116560.11	chr1_35187001_35187122_-	37	28	0.000248941996514818	0.198337374858543	0.109036594473488	NA	4	1
chr1_35808143_35808168_+	26	26	16.834	0.647462	0.647462	ENSG00000134698.11	chr1_35816882_35817047_+	7	3	0.0423850574712644	0.264745332947878	0.132183908045977	NA	4	1
chr1_35883190_35883221_+	32	32	31.911	0.997219	0.997219	ENSG00000092847.13	chr1_35888427_35888610_+	19	21	0.121138211382114	0.438698191042681	-0.121138211382114	0.71810656691489	2	1
chr1_3650027_3650057_-	31	31	0.11	0.00354839	0.00354839	ENSG00000116213.16	chr1_3646666_3646782_-	9	1	0.269090909090909	0.208909834848047	0.269090909090909	2.49185309632967	2	1
chr1_37765086_37765096_-	11	11	10.791	0.981	0.981	ENSG00000183317.17	chr1_37762785_37762849_-	3	7	0.144444444444444	0.536564435387266	-0.144444444444444	1.21818017004953	2	1
chr1_38929494_38929526_-	33	33	2.041	0.0618485	0.0618485	ENSG00000158315.11	chr1_38911322_38911434_-	19	19	0.0755968169761273	0.753920624074943	-0.0755968169761274	-0.514573172829758	2	1
chr1_38929494_38929526_-	33	33	2.041	0.0618485	0.0618485	ENSG00000158315.11	chr1_38915562_38915710_-	38	13	-0.0737967914438502	0.779615164198365	0.0737967914438503	0.539975045947846	2	1
chr1_39081385_39081406_+	22	22	21.923	0.9965	0.9965	ENSG00000127603.29	chr1_39083363_39083417_+	27	60	0.0257495164410058	0.00693092372941367	-0.137137330754352	NA	3	0.794020105860999
chr1_39081330_39081368_+	39	39	38.268	0.981231	0.981231	ENSG00000127603.29	chr1_39084167_39084438_+	280	7	0.0802968960863698	0.0831582177638729	-0.218117408906883	NA	3	1
chr1_40979660_40979725_+	66	66	46.5	0.704545	0.704545	ENSG00000171793.16	chr1_40984821_40984991_+	30	38	-0.019036954087346	0.999999999999999	-0.019036954087346	-0.171111916392755	2	1
chr1_41242297_41242325_-	29	29	0.525	0.0181034	0.0181034	ENSG00000010803.16	chr1_41186121_41186250_-	1	40	-0.0967611336032389	0.0119820179157933	0.236275303643725	NA	3	1
chr1_42335178_42335188_-	11	11	10.897	0.990636	0.990636	ENSG00000198815.9	chr1_42311050_42311110_-	55	6	-0.00243457090687765	0.983014871094473	0.00968295247053619	NA	3	1
chr1_42682389_42682437_+	49	49	47.364	0.966612	0.966612	ENSG00000065978.19	chr1_42693490_42693523_+	172	133	0.0211374476080358	0.63108949522994	-0.0211374476080358	0.370982319200908	2	1
chr1_42682389_42682437_+	49	49	47.364	0.966612	0.966612	ENSG00000065978.19	chr1_42696199_42696288_+	128	44	-0.104895104895105	0.0545149657632877	-0.104895104895105	-3.36632221424582	2	1
chr1_43389774_43389807_-	34	34	1.311	0.0385588	0.0385588	ENSG00000159479.17	chr1_43385978_43386226_-	52	31	-0.00435835351089586	0.999999999999999	0.00435835351089589	-0.0611115143033872	2	1
chr1_44213442_44213480_+	39	39	2.337	0.0599231	0.0599231	ENSG00000178028.14	chr1_44214703_44214898_+	9	76	-0.326829268292683	0.00188168253134405	0.326829268292683	-3.07800251200127	2	0.306335195170197
chr1_44775515_44775617_+	103	103	43.507	0.422398	0.422398	ENSG00000142937.12	chr1_44776675_44776774_+	322	36	-0.172236503856041	0.0133580362442265	-0.172236503856041	-3.90509731378547	2	1
chr1_44775515_44775617_+	103	103	43.507	0.422398	0.422398	ENSG00000142937.12	chr1_44777614_44777789_+	329	24	-0.169191919191919	0.0560084478553567	0.169191919191919	-3.28910791744369	2	1
chr1_44986537_44986547_-	11	11	0.159	0.0144545	0.0144545	ENSG00000070785.17	chr1_44941506_44941665_-	4	6	-0.0674019607843137	0.0342797076419501	-0.0674019607843137	2.18535504201192	2	1
chr1_44986537_44986547_-	11	11	0.159	0.0144545	0.0144545	ENSG00000070785.17	chr1_44969978_44970044_-	1	19	-0.0444067796610169	0.360044430036925	-0.0444067796610169	1.75411290078062	2	1
chr1_44986537_44986547_-	11	11	0.159	0.0144545	0.0144545	ENSG00000070785.17	chr1_44978315_44978460_-	20	0	0.0581395348837209	0.49687997618403	0.0581395348837209	-1.44150971064003	2	1
chr1_45550794_45550872_+	79	79	0.088	0.00111392	0.00111392	ENSG00000117448.13	chr1_45566869_45567020_+	10	25	0.0625	0.0225196776862085	-0.245	NA	3	1
chr1_47023780_47023792_+	13	13	0.011	0.000846154	0.000846154	ENSG00000186377.8	chr1_47031436_47031480_+	17	5	0.0328054298642534	0.127220849691324	0.245475113122172	NA	4	1
chr1_47333775_47333821_+	47	47	8.163	0.173681	0.173681	ENSG00000162368.13	chr1_47372955_47373107_+	16	30	-0.0757314974182444	0.455113603069187	0.0757314974182445	0.500898235932682	2	1
chr1_47333871_47333952_+	82	82	4.179	0.0509634	0.0509634	ENSG00000162368.13	chr1_47375197_47375293_+	10	18	0.0459770114942528	0.999999999999999	-0.0459770114942529	0.289506617194985	2	1
chr1_48472013_48472027_-	15	15	2.091	0.1394	0.1394	ENSG00000132122.12	chr1_48411464_48411588_-	55	16	-0.00265816055289739	0.928518208533183	-0.0191097578657387	NA	5	1
