PolyA	size	covered	sum	mean	phastcons	Gene	Exon	Inclusion	Exclusion	dPI	pval	dPSI	logOddsRatio	nrow	FDR
chr10_17237326_17237379_+	54	54	53.417	0.989204	0.989204	ENSG00000026025.16	chr10_17233587_17233686_+	31	137	0.0734820217096336	0.322715570785733	-0.0734820217096337	-0.434432075573497	2	1
chr10_17237326_17237379_+	54	54	53.417	0.989204	0.989204	ENSG00000026025.16	chr10_17236294_17236383_+	11	219	0.36520554167613	0.00258193178713301	0.36520554167613	-2.22380337014416	2	0.197398810299312
chr10_21742221_21742245_+	25	25	8.232	0.32928	0.32928	ENSG00000078403.17	chr10_21740030_21740236_+	25	13	-0.0890302066772655	0.730393618849472	0.0890302066772655	-0.641546029087523	2	1
chr10_28617740_28617742_+	3	3	3	1	1	ENSG00000095787.23	chr10_28616173_28616362_+	13	10	0.126029359112066	0.058221768016837	-0.126029359112066	-1.37851162325373	2	1
chr10_32726763_32726784_+	22	22	0.575	0.0261364	0.0261364	ENSG00000216937.13	chr10_32623719_32623817_+	15	19	-0.0781818181818182	0.786284573074121	0.0781818181818182	-0.563429339171515	2	1
chr10_32726763_32726784_+	22	22	0.575	0.0261364	0.0261364	ENSG00000216937.13	chr10_32689053_32689163_+	5	29	-0.0107142857142857	0.999999999999999	0.0107142857142857	-0.0766212816029125	2	1
chr10_32726763_32726784_+	22	22	0.575	0.0261364	0.0261364	ENSG00000216937.13	chr10_32711620_32711730_+	27	22	0.199523052464229	0.118927881344031	0.199523052464229	1.39499155707709	2	1
chr10_42790468_42790468_+	1	1	0.832	0.832	0.832	ENSG00000165733.8	chr10_42784362_42784570_+	11	59	0.126641651031895	0.532356113450831	-0.126641651031895	-1.10035052533247	2	1
chr10_44991341_44991352_+	12	12	9.891	0.82425	0.82425	ENSG00000107551.21	chr10_44971773_44971848_+	42	39	0.00490761416337447	0.73671764335585	-0.0108989931211608	NA	3	1
chr10_44991940_44991951_+	12	12	11.989	0.999083	0.999083	ENSG00000107551.21	chr10_44983941_44984113_+	129	887	0.0363372093023256	0.00217782928673282	-0.0750968992248062	NA	3	0.177890382398425
chr10_44991940_44991951_+	12	12	11.989	0.999083	0.999083	ENSG00000107551.21	chr10_44983991_44984113_+	90	932	-0.0193194199983237	0.572126355053427	0.0193194199983237	-0.479248252241117	2	1
chr10_44991341_44991352_+	12	12	9.891	0.82425	0.82425	ENSG00000107551.21	chr10_44990017_44990085_+	1	143	-0.0781946935209454	0.249242784659866	-0.0781946935209454	1.96142629532603	2	1
chr10_6115728_6115774_+	47	47	46.556	0.990553	0.990553	ENSG00000134453.16	chr10_6108686_6108742_+	13	15	0.0452289023717595	0.00233886466855155	0.249862107004964	NA	4	0.187223260402176
chr10_6115728_6115774_+	47	47	46.556	0.990553	0.990553	ENSG00000134453.16	chr10_6113508_6113581_+	60	96	-0.00227009984235421	0.0253785835519871	0.110541250656858	NA	4	1
chr10_6115608_6115645_+	38	38	2.354	0.0619474	0.0619474	ENSG00000134453.16	chr10_6114049_6114147_+	76	10	0.0603029771304907	0.00127016285058859	-0.219482950225186	NA	3	0.115539755699751
chr10_6115832_6115859_+	28	28	27.843	0.994393	0.994393	ENSG00000134453.16	chr10_6115239_6115315_+	8	267	0.0949321912919343	0.718064689994322	-0.0949321912919344	0.583160258087171	2	1
chr10_69015616_69015616_+	1	1	0.997	0.997	0.997	ENSG00000198954.8	chr10_69008841_69008925_+	24	5	0.602857142857143	0.000174192296450651	0.602857142857143	5.43295940727611	2	0.0228588206561526
chr10_69208992_69209014_+	23	23	10.293	0.447522	0.447522	ENSG00000156502.14	chr10_69202443_69202519_+	9	45	0.0464285714285714	0.628791972297734	-0.0464285714285714	0.417362552225088	2	1
chr10_69208992_69209014_+	23	23	10.293	0.447522	0.447522	ENSG00000156502.14	chr10_69202943_69203043_+	1	89	-0.151391901663051	0.111676007807513	-0.151391901663051	-2.46013657591538	2	1
chr10_70111992_70112011_+	20	20	19.777	0.98885	0.98885	ENSG00000099284.14	chr10_70109033_70109207_+	9	2	0.492307692307692	0.054599523139964	-0.492307692307692	-3.16992500144231	2	1
chr10_72233261_72233320_+	60	60	32.14	0.535667	0.535667	ENSG00000166295.9	chr10_72230366_72230440_+	27	13	0.0392216944997702	0.0387821646107654	0.134364945610541	NA	4	1
chr10_73783343_73783394_+	52	52	44.773	0.861019	0.861019	ENSG00000172586.8	chr10_73782323_73782441_+	43	20	-0.0977701543739279	0.480413353693234	0.097770154373928	-1.21759143507263	2	1
chr10_75231273_75231312_+	40	40	36.309	0.907725	0.907725	ENSG00000165637.13	chr10_75219063_75219356_+	12	0	0.923076923076923	5.62329013789698e-09	-0.923076923076923	-9.49185309632967	2	1.95711960065702e-06
chr10_75231273_75231312_+	40	40	36.309	0.907725	0.907725	ENSG00000165637.13	chr10_75222252_75222402_+	13	14	-0.453551912568306	0.00039204618978225	0.453551912568306	2.88452278258006	2	0.044201153112017
chr10_75231273_75231312_+	40	40	36.309	0.907725	0.907725	ENSG00000165637.13	chr10_75229644_75229701_+	27	23	-0.383016208597604	0.0003408232169106	-0.383016208597604	2.32938940836802	2	0.0395398294010235
chr10_78040686_78040737_+	52	52	28.704	0.552	0.552	ENSG00000138326.21	chr10_78037965_78038002_+	145	614	-0.0023333004699464	1	0.00233330046994643	-0.274830833297641	2	1
chr10_80432262_80432331_+	70	70	4.579	0.0654143	0.0654143	ENSG00000122378.14	chr10_80425866_80426006_+	69	16	-0.00392341494036408	0.159591672703529	-0.088826114249843	NA	4	1
chr10_88917019_88917021_+	3	3	0.016	0.00533333	0.00533333	ENSG00000138134.12	chr10_88914534_88914658_+	11	16	0.0680044593088072	0.797511147148633	0.0680044593088072	-0.398031073973154	2	1
chr11_101992797_101992812_+	16	16	11.835	0.739687	0.739687	ENSG00000110318.15	chr11_101986832_101987041_+	15	8	0.466911764705882	0.0111526600424039	0.466911764705882	4.07681559705083	2	0.595171210879008
chr11_102368487_102368493_+	7	7	6.969	0.995571	0.995571	ENSG00000110330.8	chr11_102350844_102350943_+	96	56	-0.0611205432937182	0.368785630864521	0.0611205432937182	-0.807354922057604	2	1
chr11_102368487_102368493_+	7	7	6.969	0.995571	0.995571	ENSG00000110330.8	chr11_102362896_102362974_+	153	29	-0.140449438202247	0.0650281229182371	-0.140449438202247	-3.24444934220964	2	1
chr11_102368487_102368493_+	7	7	6.969	0.995571	0.995571	ENSG00000110330.8	chr11_102363668_102363716_+	179	13	-0.131067961165049	0.337466633383322	-0.131067961165049	-1.9715114430403	2	1
chr11_106096970_106097003_+	34	34	19.997	0.588147	0.588147	ENSG00000149313.11	chr11_106091316_106091477_+	24	10	-0.012263099219621	0.552905794565491	0.0858416945373467	NA	3	1
chr11_106097049_106097052_+	4	4	0.296	0.074	0.074	ENSG00000149313.11	chr11_106094583_106094654_+	104	13	-0.0556853582554517	0.366552323374578	0.132788161993769	NA	3	1
chr11_117351919_117351919_+	1	1	0.711	0.711	0.711	ENSG00000110274.16	chr11_117335605_117335680_+	3	8	-0.00929149038719006	0.819199203969072	0.00929149038719013	0.539625135143493	2	1
chr11_119015065_119015065_+	1	1	0.998	0.998	0.998	ENSG00000186166.9	chr11_119011221_119011311_+	20	6	0.0040467212360894	0.904114377826095	-0.0250160949140072	NA	3	1
chr11_119015778_119015813_+	36	36	0.222	0.00616667	0.00616667	ENSG00000186166.9	chr11_119012115_119012254_+	8	72	0.00770941438102296	0.575603726469033	-0.0510007412898443	NA	3	1
chr11_119015714_119015756_+	43	43	29.425	0.684302	0.684302	ENSG00000186166.9	chr11_119012149_119012254_+	195	101	-0.0177399956265034	0.261336059025639	0.0413022086157883	NA	3	1
chr11_119015714_119015756_+	43	43	29.425	0.684302	0.684302	ENSG00000186166.9	chr11_119013232_119013262_+	309	69	0.0157186173438447	0.352554888487427	-0.0459672528805336	NA	3	1
chr11_119015778_119015813_+	36	36	0.222	0.00616667	0.00616667	ENSG00000186166.9	chr11_119014994_119015083_+	117	12	-0.0217862148044337	0.875381851531134	0.0217862148044338	0.170277264913941	2	1
chr11_119015714_119015756_+	43	43	29.425	0.684302	0.684302	ENSG00000186166.9	chr11_119015307_119015439_+	441	10	-0.230366492146597	0.178761527018195	-0.230366492146597	-2.5816873686883	2	1
chr11_11933091_11933091_+	1	1	0.999	0.999	0.999	ENSG00000170242.19	chr11_11922724_11922891_+	19	32	0.0583895973993498	0.00105528437520574	-0.237809452363091	NA	3	0.101751824483277
chr11_120429480_120429483_+	4	4	3.969	0.99225	0.99225	ENSG00000196914.9	chr11_120420753_120420851_+	23	9	0.00204918032786883	0.403917561694958	-0.105191256830601	NA	4	1
chr11_120485322_120485384_+	63	63	62.793	0.996714	0.996714	ENSG00000196914.9	chr11_120479960_120480434_+	21	1	0.286764705882353	0.243513254115498	-0.286764705882353	2.29278174922785	2	1
chr11_124746786_124746824_+	39	39	33.215	0.851667	0.851667	ENSG00000154146.13	chr11_124745503_124745729_+	17	7	-0.104347826086957	0.432331862790592	0.104347826086957	-0.807354922057604	2	1
chr11_13712305_13712305_+	1	1	0	0	0	ENSG00000197601.13	chr11_13710693_13710870_+	33	14	-0.3125	0.040587855035623	0.3125	-3.66985139830767	2	1
chr11_20048782_20048801_+	20	20	19.716	0.9858	0.9858	ENSG00000166833.21	chr11_20044968_20045670_+	17	1	0.266666666666667	0.245278116806773	-0.266666666666667	2.28010791919274	2	1
chr11_20118857_20118895_+	39	39	10.562	0.270821	0.270821	ENSG00000166833.21	chr11_20105531_20105727_+	12	2	-0.0170798898071625	0.999999999999999	0.0170798898071626	0.453172628165615	2	1
chr11_20118857_20118895_+	39	39	10.562	0.270821	0.270821	ENSG00000166833.21	chr11_20107664_20107782_+	19	0	0.056547619047619	0.535974931807822	-0.0565476190476191	-1.33190590608294	2	1
chr11_20118562_20118599_+	38	38	6.962	0.183211	0.183211	ENSG00000166833.21	chr11_20114592_20114795_+	444	54	0.0156606131902066	0.850711391741587	-0.0156606131902066	0.395672174411913	2	1
chr11_294728_294775_+	48	48	0.047	0.000979167	0.000979167	ENSG00000142102.16	chr11_293594_293727_+	20	54	0.0619047619047619	0.725984526075373	-0.0619047619047619	0.567040592723894	2	1
chr11_32956002_32956009_+	8	8	7.947	0.993375	0.993375	ENSG00000060749.15	chr11_32953857_32954179_+	10	0	0.256410256410256	0.254270590188343	-0.256410256410256	-2.46394709975979	2	1
chr11_32956002_32956009_+	8	8	7.947	0.993375	0.993375	ENSG00000060749.15	chr11_32955296_32955412_+	10	0	0.169491525423729	0.196490917922424	0.169491525423729	-2.61410884638067	2	1
chr11_33033378_33033379_+	2	2	1.982	0.991	0.991	ENSG00000121690.11	chr11_33032336_33032478_+	11	1	0.178362573099415	0.497561022184242	-0.178362573099415	-1.70454411647383	2	1
chr11_34471814_34471831_+	18	18	0.3	0.0166667	0.0166667	ENSG00000121691.7	chr11_34461251_34461389_+	5	20	-0.0534188034188034	0.11603700224776	0.192307692307692	NA	3	1
chr11_34995369_34995411_+	43	43	5.256	0.122233	0.122233	ENSG00000110435.12	chr11_34978124_34978182_+	2	8	-0.227106227106227	0.305317348121363	-0.227106227106227	1.75899190049621	2	1
chr11_382085_382124_+	40	40	35.993	0.899825	0.899825	ENSG00000182272.12	chr11_379418_379701_+	452	148	-0.0031112541572792	0.999999999999998	0.00311125415727927	-0.0897141213548542	2	1
chr11_382046_382081_+	36	36	34.15	0.948611	0.948611	ENSG00000182272.12	chr11_379866_380019_+	56	4	0.00346222529975582	0.999999999999999	0.00346222529975582	-0.115770001802654	2	1
chr11_382046_382081_+	36	36	34.15	0.948611	0.948611	ENSG00000182272.12	chr11_380101_380202_+	5	84	-0.0200015392903871	0.293524298294194	0.0200015392903871	0.822461814447812	2	1
chr11_382046_382081_+	36	36	34.15	0.948611	0.948611	ENSG00000182272.12	chr11_380130_380196_+	1	88	-0.0382275132275132	0.0809607092600345	0.0382275132275133	2.5388660861317	2	1
chr11_382046_382081_+	36	36	34.15	0.948611	0.948611	ENSG00000182272.12	chr11_380130_380202_+	80	9	0.0376871841376066	0.00043774321139855	-0.0376871841376066	-1.75994493835337	2	0.0486677909484454
chr11_382046_382081_+	36	36	34.15	0.948611	0.948611	ENSG00000182272.12	chr11_380130_380445_+	2	87	-0.0317188775189905	0.128411224650586	0.0317188775189906	1.70570876726501	2	1
chr11_382046_382081_+	36	36	34.15	0.948611	0.948611	ENSG00000182272.12	chr11_380292_380445_+	89	5	0.0226417664755634	0.15869075938947	0.0226417664755634	-1.04087570018087	2	1
chr11_382046_382081_+	36	36	34.15	0.948611	0.948611	ENSG00000182272.12	chr11_380825_380951_+	113	4	0.00429605804585986	0.999999999999946	-0.00429605804585986	-0.156439348309915	2	1
chr11_382046_382081_+	36	36	34.15	0.948611	0.948611	ENSG00000182272.12	chr11_381084_381158_+	1	121	-0.0200742836929607	0.780650778035976	-0.0200742836929607	0.943181868000155	2	1
chr11_4138609_4138632_+	24	24	2.511	0.104625	0.104625	ENSG00000167325.15	chr11_4132286_4132421_+	21	11	0.0101112234580384	0.894117031506265	-0.0485338725985844	NA	3	1
chr11_43494494_43494515_+	22	22	20.284	0.922	0.922	ENSG00000052841.15	chr11_43492020_43492163_+	15	5	-0.0591652323580034	4.11312012926082e-06	0.242685025817556	NA	3	0.000889865522270261
chr11_44083994_44084022_+	29	29	2.323	0.0801034	0.0801034	ENSG00000110455.14	chr11_44081020_44081065_+	52	7	0.117259552042161	0.651309395057646	-0.117259552042161	0.805621954833149	2	1
chr11_44083994_44084022_+	29	29	2.323	0.0801034	0.0801034	ENSG00000110455.14	chr11_44081179_44081320_+	55	8	0.263888888888889	0.0701862284633623	0.263888888888889	1.69389687227432	2	1
chr11_44083994_44084022_+	29	29	2.323	0.0801034	0.0801034	ENSG00000110455.14	chr11_44083169_44083311_+	71	7	-0.297029702970297	0.207514170949325	0.297029702970297	-2.56449839816144	2	1
chr11_598487_598511_+	25	25	1.505	0.0602	0.0602	ENSG00000070047.13	chr11_592559_592674_+	12	3	0.334239130434783	0.0757635672212916	-0.334239130434783	2.24100809950379	2	1
chr11_62790206_62790270_+	65	65	19.768	0.304123	0.304123	ENSG00000185475.11	chr11_62789023_62789210_+	95	49	-0.0645578986311506	0.28668002045438	-0.0645578986311506	1.50428585442156	2	1
chr11_62790206_62790270_+	65	65	19.768	0.304123	0.304123	ENSG00000185475.11	chr11_62789292_62789426_+	123	54	-0.079393627954779	0.144418629864313	-0.079393627954779	1.81237299682423	2	1
chr11_62790206_62790270_+	65	65	19.768	0.304123	0.304123	ENSG00000185475.11	chr11_62789601_62789679_+	176	32	-0.0762959544685433	0.289422275703013	0.0762959544685433	1.93288580414146	2	1
chr11_62888778_62888824_+	47	47	4.402	0.0936596	0.0936596	ENSG00000168003.16	chr11_62885177_62885357_+	22	1	0.00295003766005524	0.999999999999999	-0.0029500376600553	-0.118922098008209	2	1
chr11_62888825_62888896_+	72	72	30.913	0.429347	0.429347	ENSG00000168003.16	chr11_62888135_62888218_+	932	38	-0.00251330178337472	0.999999999999999	0.00251330178337478	-0.138628870952774	2	1
chr11_63546427_63546476_+	50	50	3.017	0.06034	0.06034	ENSG00000133321.11	chr11_63539516_63539624_+	154	37	0.0137820512820513	0.999999999999999	-0.0137820512820513	0.472370674344795	2	1
chr11_64223803_64223849_+	47	47	17.599	0.374447	0.374447	ENSG00000149781.12	chr11_64223048_64223189_+	5	3	-0.0846994535519126	0.547086015427616	0.0846994535519126	1.16349873228288	2	1
chr11_65853679_65853705_+	27	27	5.497	0.203593	0.203593	ENSG00000172803.18	chr11_65852465_65852551_+	225	56	0.0824468085106383	0.0306211524734663	-0.0824468085106383	1.68449817427207	2	1
chr11_65866423_65866448_+	26	26	13.813	0.531269	0.531269	ENSG00000172732.12	chr11_65865811_65865894_+	186	60	-0.0412371134020618	0.239816497968175	0.0412371134020619	-2.36773178450049	2	1
chr11_66068316_66068334_+	19	19	18.29	0.962632	0.962632	ENSG00000087365.16	chr11_66067946_66068045_+	40	1	0.0304256215760641	0.702693971685628	-0.0304256215760641	-1.09197832237283	2	1
chr11_66605996_66606024_+	29	29	15.639	0.539276	0.539276	ENSG00000173992.9	chr11_66605339_66605416_+	573	239	0.0135593942665567	0.180705528167258	-0.0135593942665568	1.58345261566352	2	1
chr11_67180211_67180212_+	2	2	1.972	0.986	0.986	ENSG00000173120.15	chr11_67121234_67121358_+	18	3	-0.0411622276029056	0.838021473669312	0.0411622276029057	0.557995453120887	2	1
chr11_67180118_67180131_+	14	14	13.976	0.998286	0.998286	ENSG00000173120.15	chr11_67121234_67121362_+	15	162	-0.0666666666666667	0.635210806110521	0.0666666666666667	-0.84799690655495	2	1
chr11_69651707_69651739_+	33	33	16.024	0.485576	0.485576	ENSG00000110092.4	chr11_69647994_69648142_+	22	1	0.076	0.858674157442934	-0.0760000000000001	-0.942856092896391	2	1
chr11_70356240_70356240_+	1	1	0.996	0.996	0.996	ENSG00000131626.18	chr11_70350994_70351023_+	5	5	0.0910364145658263	0.623685646929497	-0.0910364145658263	-0.857980995127572	2	1
chr11_70362691_70362691_+	1	1	0.053	0.053	0.053	ENSG00000131626.18	chr11_70362095_70362176_+	6	9	-0.438181251946434	4.46899372562489e-10	0.438181251946434	4.61176256006487	2	1.78868745010913e-07
chr11_72239117_72239133_+	17	17	16.988	0.999294	0.999294	ENSG00000165458.14	chr11_72238042_72238175_+	70	8	0.00961538461538458	0.999999999999997	-0.00961538461538464	0.0588936890535686	2	1
chr11_727042_727056_+	15	15	2.841	0.1894	0.1894	ENSG00000177106.16	chr11_723241_723353_+	24	5	-0.166666666666667	0.496482725994332	-0.166666666666667	1	2	1
chr11_72829541_72829578_+	38	38	0.761	0.0200263	0.0200263	ENSG00000168010.11	chr11_72827188_72827293_+	18	4	-0.0589531680440771	0.445994367417585	0.0589531680440771	0.9369902024742	2	1
chr11_72829541_72829578_+	38	38	0.761	0.0200263	0.0200263	ENSG00000168010.11	chr11_72828359_72828508_+	24	1	0.0494311889660727	0.499058348666798	-0.0494311889660727	-1.47122033467197	2	1
chr11_72829541_72829578_+	38	38	0.761	0.0200263	0.0200263	ENSG00000168010.11	chr11_72828729_72828776_+	26	3	0.0252672941606506	0.652946660998564	-0.0252672941606507	-0.644973441283695	2	1
chr11_72829541_72829578_+	38	38	0.761	0.0200263	0.0200263	ENSG00000168010.11	chr11_72828883_72828984_+	31	0	0.0754257907542579	0.210837963478048	0.0754257907542579	-2.38434070205593	2	1
chr11_83166025_83166059_+	35	35	34.964	0.998971	0.998971	ENSG00000165494.11	chr11_83163679_83163867_+	11	3	0.036026936026936	0.517459653227977	-0.0360269360269361	-0.897552731029182	2	1
chr11_85636500_85636558_+	59	59	38.187	0.647237	0.647237	ENSG00000171204.13	chr11_85631145_85631316_+	28	85	-0.0811868686868688	0.00783717230283119	-0.096969696969697	NA	4	0.464708201312867
chr11_86345821_86345871_+	51	51	3.314	0.0649804	0.0649804	ENSG00000149196.16	chr11_86344603_86344721_+	13	0	0.121495327102804	0.00169917732302748	-0.26461425691772	NA	3	0.147844640874812
chr11_93730108_93730148_+	41	41	30.076	0.733561	0.733561	ENSG00000166004.15	chr11_93729434_93729781_+	11	159	0.219877986781901	0.177711918606176	-0.219877986781901	1.49232350019467	2	1
chr11_93730108_93730148_+	41	41	30.076	0.733561	0.733561	ENSG00000166004.15	chr11_93729611_93729781_+	40	135	-0.00694444444444442	0.999999999999999	0.00694444444444442	-0.0406419844973459	2	1
chr12_100942782_100942790_+	9	9	0.319	0.0354444	0.0354444	ENSG00000151572.18	chr12_100922226_100922330_+	11	28	0.164300202839757	0.359464999925219	-0.164300202839757	-0.974004791467056	2	1
chr12_101729038_101729102_+	65	65	35.393	0.544508	0.544508	ENSG00000111666.11	chr12_101726294_101726501_+	120	405	0.0457787810383746	0.129184384554601	-0.0457787810383747	1.17111191639275	2	1
chr12_1083543_1083547_+	5	5	4.983	0.9966	0.9966	ENSG00000082805.20	chr12_1027748_1028572_+	21	1	0.0833333333333333	0.624351347045969	-0.0833333333333334	1.30485458152842	2	1
chr12_103938445_103938445_+	1	1	0.583	0.583	0.583	ENSG00000166598.15	chr12_103931521_103931627_+	21	81	-0.00152129817444219	0.797652744864592	0.0558372774397115	NA	6	1
chr12_104994690_104994709_+	20	20	11.74	0.587	0.587	ENSG00000151131.11	chr12_104988167_104988253_+	265	16	0.0833333333333333	0.453221885015099	0.0833333333333333	0.920565532505595	2	1
chr12_108569063_108569115_+	53	53	47.691	0.89983	0.89983	ENSG00000136003.15	chr12_108564279_108564392_+	13	15	0.00406637371286155	0.540669880356216	-0.0247261756411097	NA	4	1
chr12_1110274_1110329_+	56	56	55.166	0.985107	0.985107	ENSG00000082805.20	chr12_1104753_1104824_+	10	514	0.0388974755280783	0.999999999999999	0.0388974755280783	0.371585981194674	2	1
chr12_110490044_110490066_+	23	23	22.966	0.998522	0.998522	ENSG00000204856.12	chr12_110487861_110487943_+	11	8	0.123015873015873	0.167160368654573	-0.123015873015873	-1.1963972128035	2	1
chr12_112453219_112453242_+	24	24	23.866	0.994417	0.994417	ENSG00000179295.18	chr12_112450318_112450516_+	3	77	-0.162393162393162	0.244610747051572	-0.162393162393162	1.29409388669064	2	1
chr12_113296184_113296189_+	6	6	0.039	0.0065	0.0065	ENSG00000186815.12	chr12_113292934_113293073_+	2	9	-0.038061797752809	0.000143725296225612	0.185252808988764	NA	3	0.0195000583724776
chr12_118145569_118145600_+	32	32	10.904	0.34075	0.34075	ENSG00000089220.5	chr12_118139451_118139555_+	7	104	-0.0139565076273937	0.283289990516689	0.0785334431877762	NA	3	1
